CanonicalSMILES	IsomericSMILES	InChI	InChIKey	MolecularFormula	MolecularWeight	XLogP	ExactMass	MonoisotopicMass	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	IsotopeAtomCount	CovalentUnitCount	Tanimoto
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15+,17+,18+,19+,20-/m0/s1	QFVOYBUQQBFCRH-UAMWHYHDSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)O	C[C@]12CCC[C@]([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)O	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h14-16H,1,4-12H2,2-3H3,(H,21,22)/t14-,15-,16-,18+,19+,20+/m1/s1	NIKHGUQULKYIGE-LFMXGZDGSA-N	C20H30O2	302.5	5.4	302.224580195	302.224580195	37.3	538	0	1	2	1	22	0	1	1.0
CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)[O-]	CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)[O-]	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h14-16H,1,4-12H2,2-3H3,(H,21,22)/p-1	NIKHGUQULKYIGE-UHFFFAOYSA-M	C20H29O2-	301.4	6.1	301.216755164	301.216755164	40.1	532	-1	0	2	0	22	0	1	0.8043478260869565
CC(CCCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C)CC(=O)O	CC(CCC[C@@H]1C(=C)CCC2[C@@]1(CCC[C@@]2(C)C(=O)O)C)CC(=O)O	InChI=1S/C21H34O4/c1-14(13-18(22)23)7-5-8-16-15(2)9-10-17-20(16,3)11-6-12-21(17,4)19(24)25/h14,16-17H,2,5-13H2,1,3-4H3,(H,22,23)(H,24,25)/t14?,16-,17?,20-,21-/m1/s1	WBFBLTKDPASBOC-LXMMUKIOSA-N	C21H34O4	350.5	5.3	350.24570956	350.24570956	74.6	540	0	2	4	7	25	0	1	0.4126984126984127
CC12CCCC(C1CCC34C2=CCC(C3)C(=C)C4)(C)C(=O)O	C[C@@]12CCC[C@@](C1CC[C@]34C2=CC[C@H](C3)C(=C)C4)(C)C(=O)O	InChI=1S/C20H28O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h6,14-15H,1,4-5,7-12H2,2-3H3,(H,21,22)/t14-,15?,18-,19-,20-/m1/s1	RJIPNPHMQGDUBW-TWCMVWIGSA-N	C20H28O2	300.4	4.6	300.208930132	300.208930132	37.3	589	0	1	2	1	22	0	1	0.49122807017543857
CC12CCCC(C1CCC34C2=CCC(C3)C(=C)C4)(C)C(=O)O	C[C@]12CCC[C@@]([C@H]1CC[C@@]34C2=CC[C@H](C3)C(=C)C4)(C)C(=O)O	InChI=1S/C20H28O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h6,14-15H,1,4-5,7-12H2,2-3H3,(H,21,22)/t14-,15+,18+,19-,20+/m1/s1	RJIPNPHMQGDUBW-OPTDIUSFSA-N	C20H28O2	300.4	4.6	300.208930132	300.208930132	37.3	589	0	1	2	1	22	0	1	0.49122807017543857
CC1CC(C2C3C1CCC(=C)C3CCC2=C)CC(=O)O	C[C@H]1C[C@H]([C@H]2[C@@H]3[C@@H]1CCC(=C)[C@H]3CCC2=C)CC(=O)O	InChI=1S/C18H26O2/c1-10-4-6-15-12(3)8-13(9-16(19)20)17-11(2)5-7-14(10)18(15)17/h12-15,17-18H,1-2,4-9H2,3H3,(H,19,20)/t12-,13-,14+,15+,17-,18-/m0/s1	KCTGJNCLNFGZGQ-ZUHXYLFWSA-N	C18H26O2	274.4	3.8	274.193280068	274.193280068	37.3	450	0	1	2	2	20	0	1	0.2
CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)OC	C[C@]12CCCC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)OC	InChI=1S/C21H32O2/c1-14-12-21-11-8-16-19(2,17(21)7-6-15(14)13-21)9-5-10-20(16,3)18(22)23-4/h15-17H,1,5-13H2,2-4H3/t15-,16-,17-,19+,20?,21+/m1/s1	DWTRNJFPDXIFSY-JXFLAVATSA-N	C21H32O2	316.5	5.8	316.240230259	316.240230259	26.3	552	0	0	2	2	23	0	1	0.7708333333333334
CC12CCC3C4(CCCC(C4CCC3(C1)CC2=C)(C)C(=O)O)C	CC12CCC3C4(CCCC(C4CCC3(C1)CC2=C)(C)C(=O)O)C	InChI=1S/C21H32O2/c1-14-12-21-11-7-15-19(3,8-5-9-20(15,4)17(22)23)16(21)6-10-18(14,2)13-21/h15-16H,1,5-13H2,2-4H3,(H,22,23)	MIWKRBGGPLNHNS-UHFFFAOYSA-N	C21H32O2	316.5	6.0	316.240230259	316.240230259	37.3	580	0	1	2	1	23	0	1	0.6326530612244898
CC1C2C3CCC4C(C3(CCC2(CCC1=C)C)C)(CCC(C4(C)CCC(=O)O)C(=C)C)C	C[C@@H]1[C@H]2[C@H]3CC[C@H]4[C@]([C@@]3(CC[C@]2(CCC1=C)C)C)(CCC([C@]4(C)CCC(=O)O)C(=C)C)C	InChI=1S/C30H48O2/c1-19(2)22-12-16-30(8)24(28(22,6)15-13-25(31)32)10-9-23-26-21(4)20(3)11-14-27(26,5)17-18-29(23,30)7/h21-24,26H,1,3,9-18H2,2,4-8H3,(H,31,32)/t21-,22?,23+,24+,26-,27+,28-,29+,30+/m0/s1	KAKDSTYYULDNHW-OUACKOENSA-N	C30H48O2	440.7	9.2	440.365430770	440.365430770	37.3	812	0	1	2	4	32	0	1	0.23376623376623376
CC(C)C(=C)CCC(C)C1CCC2(C1(CC=C3C2CCC4C3(CCC(C4(C)C)CC(=O)O)C)C)C	C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CC=C3[C@H]2CCC4[C@@]3(CC[C@@H](C4(C)C)CC(=O)O)C)C)C	InChI=1S/C33H54O2/c1-21(2)22(3)10-11-23(4)25-15-18-33(9)27-12-13-28-30(5,6)24(20-29(34)35)14-17-31(28,7)26(27)16-19-32(25,33)8/h16,21,23-25,27-28H,3,10-15,17-20H2,1-2,4-9H3,(H,34,35)/t23-,24-,25-,27-,28?,31-,32-,33+/m1/s1	GQHDPESRVIIRAL-AQQRTPIXSA-N	C33H54O2	482.8	10.5	482.412380961	482.412380961	37.3	880	0	1	2	7	35	0	1	0.2
CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CCC3=C4CC(CCC4(CCC32C)C)(C)C)C	CC(=C)C1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)CCC3=C4CC(CC[C@@]4(CC[C@]32C)C)(C)C)C	InChI=1S/C30H48O2/c1-20(2)21-11-14-30(8)24(28(21,6)13-12-25(31)32)10-9-22-23-19-26(3,4)15-16-27(23,5)17-18-29(22,30)7/h21,24H,1,9-19H2,2-8H3,(H,31,32)/t21?,24-,27-,28+,29-,30-/m1/s1	UPKROLOLJKAWPU-ZVKPUKDWSA-N	C30H48O2	440.7	8.9	440.365430770	440.365430770	37.3	849	0	1	2	4	32	0	1	0.21052631578947367
CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CCC3C2(CCC4(C3=CC(CC4)(C)C)C)C)C	CC(=C)C1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)CC[C@H]3[C@]2(CC[C@@]4(C3=CC(CC4)(C)C)C)C)C	InChI=1S/C30H48O2/c1-20(2)21-11-14-30(8)24(28(21,6)13-12-25(31)32)10-9-22-23-19-26(3,4)15-16-27(23,5)17-18-29(22,30)7/h19,21-22,24H,1,9-18H2,2-8H3,(H,31,32)/t21?,22-,24-,27-,28+,29-,30-/m1/s1	JWLBCLQJRRIXIW-XFTKGKAMSA-N	C30H48O2	440.7	9.4	440.365430770	440.365430770	37.3	836	0	1	2	4	32	0	1	0.21333333333333335
CC12CC=CC(C1CCC34C2CCC(C3)C(C4)CO)(C)C(=O)O	C[C@]12CC=CC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)[C@@H](C4)CO)(C)C(=O)O	InChI=1S/C20H30O3/c1-18-7-3-8-19(2,17(22)23)15(18)6-9-20-10-13(4-5-16(18)20)14(11-20)12-21/h3,8,13-16,21H,4-7,9-12H2,1-2H3,(H,22,23)/t13-,14+,15-,16-,18+,19?,20-/m1/s1	HCCDZCSFTYRXIW-XBTQWTAKSA-N	C20H30O3	318.4	4.5	318.21949481	318.21949481	57.5	555	0	2	3	2	23	0	1	0.3076923076923077
CC(=CCCC(=C)C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)CC(=O)O)C)C)C)C	CC(=CCCC(=C)[C@H]1CC[C@]2([C@H]1CC[C@H]3[C@]2(CCC4[C@@]3(CCC(C4(C)C)CC(=O)O)C)C)C)C	InChI=1S/C32H52O2/c1-21(2)10-9-11-22(3)24-15-18-31(7)25(24)12-13-27-30(6)17-14-23(20-28(33)34)29(4,5)26(30)16-19-32(27,31)8/h10,23-27H,3,9,11-20H2,1-2,4-8H3,(H,33,34)/t23?,24-,25+,26?,27-,30+,31+,32-/m1/s1	VQQZGFQQTIXVIP-KOGZFIQLSA-N	C32H52O2	468.8	10.7	468.396730897	468.396730897	37.3	847	0	1	2	6	34	0	1	0.25333333333333335
CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4O)(C)C(=O)O	C[C@]12CCC[C@]([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)C(=C)[C@@H]4O)(C)C(=O)O	InChI=1S/C20H30O3/c1-12-13-5-6-15-18(2)8-4-9-19(3,17(22)23)14(18)7-10-20(15,11-13)16(12)21/h13-16,21H,1,4-11H2,2-3H3,(H,22,23)/t13-,14-,15-,16+,18+,19+,20+/m1/s1	GVGJRXSJJHLPGZ-QPQQWRKNSA-N	C20H30O3	318.4	3.9	318.21949481	318.21949481	57.5	569	0	2	3	1	23	0	1	0.62
CC12CCC3C4(CCCC(C4CCC3(C1)C(=O)C2)(C)C(=O)O)C	C[C@]12CC[C@H]3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)C(=O)C2)(C)C(=O)O)C	InChI=1S/C20H30O3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)15(21)11-17/h13-14H,4-12H2,1-3H3,(H,22,23)/t13-,14-,17+,18+,19+,20-/m0/s1	FLIPOPCVVNULAB-NQYOZRFVSA-N	C20H30O3	318.4	4.3	318.21949481	318.21949481	54.4	583	0	1	3	1	23	0	1	0.5192307692307693
CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)CC(=O)O)C	CC1[C@H]2[C@H]3CCC4[C@]5(CCC(C(C5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)CC(=O)O)C	InChI=1S/C32H52O2/c1-20-11-14-29(5)17-18-31(7)23(27(29)21(20)2)9-10-25-30(6)15-12-22(19-26(33)34)28(3,4)24(30)13-16-32(25,31)8/h21-25,27H,1,9-19H2,2-8H3,(H,33,34)/t21?,22?,23-,24?,25?,27+,29-,30+,31-,32-/m1/s1	SXWIBIUKAQVJRC-UECOQNIJSA-N	C32H52O2	468.8	9.9	468.396730897	468.396730897	37.3	872	0	1	2	2	34	0	1	0.2916666666666667
CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)CC(=O)O	C[C@]12CCCC([C@@H]1CC[C@]34[C@H]2CC[C@@H](C3)C(=C)C4)(C)CC(=O)O	InChI=1S/C21H32O2/c1-14-11-21-10-7-16-19(2,13-18(22)23)8-4-9-20(16,3)17(21)6-5-15(14)12-21/h15-17H,1,4-13H2,2-3H3,(H,22,23)/t15-,16-,17-,19?,20-,21+/m0/s1	ACIBRJADXLVUIK-QLROFTGPSA-N	C21H32O2	316.5	5.9	316.240230259	316.240230259	37.3	552	0	1	2	2	23	0	1	0.7291666666666666
CC1CC23CCC4C(CCC(C4(C2CCC1C3)C)C(=O)O)(C)C	C[C@@H]1C[C@]23CC[C@@H]4[C@@]([C@@H]2CC[C@H]1C3)(C(CCC4(C)C)C(=O)O)C	InChI=1S/C21H34O2/c1-13-11-21-10-8-16-19(2,3)9-7-15(18(22)23)20(16,4)17(21)6-5-14(13)12-21/h13-17H,5-12H2,1-4H3,(H,22,23)/t13-,14+,15?,16+,17+,20+,21+/m1/s1	OZFDZNQMSMHYHB-ZWCITECESA-N	C21H34O2	318.5	6.5	318.255880323	318.255880323	37.3	524	0	1	2	1	23	0	1	0.27419354838709675
CC(C)CCCC(C)C1CCC2C1(CC=C3C2CC(C4C3(CCCC4)C)C(=O)O)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC=C3[C@H]2CC(C4[C@@]3(CCCC4)C)C(=O)O)C	InChI=1S/C28H46O2/c1-18(2)9-8-10-19(3)22-12-13-24-20-17-21(26(29)30)23-11-6-7-15-27(23,4)25(20)14-16-28(22,24)5/h14,18-24H,6-13,15-17H2,1-5H3,(H,29,30)/t19-,20+,21?,22-,23?,24+,27+,28-/m1/s1	SWOUGTBIRLBVOG-UYEUGELBSA-N	C28H46O2	414.7	9.0	414.349780706	414.349780706	37.3	678	0	1	2	6	30	0	1	0.1728395061728395
CC12CCCCC1CCC3C2CCC4(C3CCC4C(=C)C(=O)O)C	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=C)C(=O)O)CCC4[C@@]3(CCCC4)C	InChI=1S/C22H34O2/c1-14(20(23)24)17-9-10-18-16-8-7-15-6-4-5-12-21(15,2)19(16)11-13-22(17,18)3/h15-19H,1,4-13H2,2-3H3,(H,23,24)/t15?,16-,17+,18-,19-,21-,22+/m0/s1	ZYJVHYHGHWDSFF-RQPDZIOCSA-N	C22H34O2	330.5	7.3	330.255880323	330.255880323	37.3	552	0	1	2	2	24	0	1	0.23076923076923078
CC12CCCCC1CCC3C2CCC4(C3CCC4C=C)C(=O)O	C[C@]12CCCCC1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4C=C)C(=O)O	InChI=1S/C21H32O2/c1-3-14-8-10-18-16-9-7-15-6-4-5-12-20(15,2)17(16)11-13-21(14,18)19(22)23/h3,14-18H,1,4-13H2,2H3,(H,22,23)/t14-,15?,16+,17-,18-,20-,21-/m0/s1	YZNMMDZPWMYVKD-CORZOQIQSA-N	C21H32O2	316.5	6.5	316.240230259	316.240230259	37.3	512	0	1	2	2	23	0	1	0.25757575757575757
CC1CC(C2C13CCC(=C)C(C3)C2(C)C)C(=O)O	CC1CC(C2C13CCC(=C)C(C3)C2(C)C)C(=O)O	InChI=1S/C16H24O2/c1-9-5-6-16-8-12(9)15(3,4)13(16)11(14(17)18)7-10(16)2/h10-13H,1,5-8H2,2-4H3,(H,17,18)	HHNGCZJNARQWMF-UHFFFAOYSA-N	C16H24O2	248.36	3.7	248.177630004	248.177630004	37.3	423	0	1	2	1	18	0	1	0.25
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O.O	C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O.O	InChI=1S/C20H30O3.H2O/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19;/h14-15,23H,1,4-12H2,2-3H3,(H,21,22);1H2/t14-,15+,17+,18+,19+,20-;/m0./s1	SGPAFVVDOPSBEU-ZLVVMZKRSA-N	C20H32O4	336.5		336.23005950	336.23005950	58.5	583	0	3	4	1	24	0	2	0.62
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4=CC(CCC34C)C(=O)O)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(CC[C@]34C)C(=O)O)C	InChI=1S/C28H46O2/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-21-17-20(26(29)30)13-15-27(21,4)25(22)14-16-28(23,24)5/h17-20,22-25H,6-16H2,1-5H3,(H,29,30)/t19-,20?,22+,23-,24+,25+,27+,28-/m1/s1	WOPHCSAYOUUNOR-CFPGDFDQSA-N	C28H46O2	414.7	9.1	414.349780706	414.349780706	37.3	678	0	1	2	6	30	0	1	0.1625
CC12CCCC(C1CCC34C2CC(=O)C(C3)C(=C)C4)(C)C(=O)OC	C[C@@]12CCCC([C@H]1CC[C@]34[C@H]2CC(=O)[C@H](C3)C(=C)C4)(C)C(=O)OC	InChI=1S/C21H30O3/c1-13-11-21-9-6-16-19(2,17(21)10-15(22)14(13)12-21)7-5-8-20(16,3)18(23)24-4/h14,16-17H,1,5-12H2,2-4H3/t14-,16+,17+,19-,20?,21-/m1/s1	DQIOBYSAYAVZMU-CWYZMWESSA-N	C21H30O3	330.5	4.1	330.21949481	330.21949481	43.4	623	0	0	3	2	24	0	1	0.5172413793103449
CC12CCCC(C1CCC34C2CC(C(C3)C(=C)C4)O)(C)C(=O)OC	C[C@@]12CCCC([C@H]1CC[C@]34[C@H]2CC([C@H](C3)C(=C)C4)O)(C)C(=O)OC	InChI=1S/C21H32O3/c1-13-11-21-9-6-16-19(2,17(21)10-15(22)14(13)12-21)7-5-8-20(16,3)18(23)24-4/h14-17,22H,1,5-12H2,2-4H3/t14-,15?,16+,17+,19-,20?,21-/m1/s1	LUNFPDFYIVVHLQ-ULUZIRSDSA-N	C21H32O3	332.5	4.2	332.23514488	332.23514488	46.5	584	0	1	3	2	24	0	1	0.5263157894736842
CC1(CCC2C(C1)CCC3C2(CCCC3(C)C(=O)O)C)C=C	C[C@@]1(CCC2C(C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C=C	InChI=1S/C20H32O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,14-16H,1,6-13H2,2-4H3,(H,21,22)/t14?,15?,16-,18+,19-,20-/m1/s1	KAPNQJLVMXTMRE-ALDNNWPVSA-N	C20H32O2	304.5	6.5	304.240230259	304.240230259	37.3	484	0	1	2	2	22	0	1	0.46296296296296297
CC1=CCC2C3(CCC(CC3CCC2(C1)CC(=O)O)(C)C)C	CC1=CCC2[C@@]3(CCC(CC3CC[C@@]2(C1)CC(=O)O)(C)C)C	InChI=1S/C20H32O2/c1-14-5-6-16-19(4)10-9-18(2,3)12-15(19)7-8-20(16,11-14)13-17(21)22/h5,15-16H,6-13H2,1-4H3,(H,21,22)/t15?,16?,19-,20-/m1/s1	LOBVEQFLYHHEIY-YEYPGUGLSA-N	C20H32O2	304.5	5.5	304.240230259	304.240230259	37.3	504	0	1	2	2	22	0	1	0.2727272727272727
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	CC12CCCC([C@H]1CC[C@]34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15?,17?,18?,19+,20?/m0/s1	QFVOYBUQQBFCRH-PTVYBAHFSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	CC12CCCC([C@H]1CC[C@]34C2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15?,17?,18?,19+,20-/m0/s1	QFVOYBUQQBFCRH-FVALDWQOSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC12CCC3C4(CCCC(C4CCC3(C1)CC2=O)(C)C(=O)O)C	C[C@]12CCC3[C@@](C1)(CC[C@H]4C3(CCCC4(C)C(=O)O)C)CC2=O	InChI=1S/C20H30O3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)11-15(17)21/h13-14H,4-12H2,1-3H3,(H,22,23)/t13-,14?,17-,18?,19?,20-/m0/s1	KFVUFODCZDRVSS-BDUDLARRSA-N	C20H30O3	318.4	4.3	318.21949481	318.21949481	54.4	583	0	1	3	1	23	0	1	0.5686274509803921
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	CC12CCCC([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15-,17?,18?,19+,20-/m0/s1	QFVOYBUQQBFCRH-SCOMFZRUSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC12CCC3C4(CCCC(C4CCC3(C1)C(=O)C2)(C)C(=O)O)C	CC12CCC3C4(CCCC(C4CCC3(C1)C(=O)C2)(C)C(=O)O)C	InChI=1S/C20H30O3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)15(21)11-17/h13-14H,4-12H2,1-3H3,(H,22,23)	FLIPOPCVVNULAB-UHFFFAOYSA-N	C20H30O3	318.4	4.3	318.21949481	318.21949481	54.4	583	0	1	3	1	23	0	1	0.5192307692307693
C=C1CCC2CC3C1CC[C+]3CC2CC(=O)O	C=C1CC[C@H]2C[C@@H]3[C@H]1CC[C+]3C[C@@H]2CC(=O)O	InChI=1S/C15H20O2/c1-9-2-3-10-7-14-11(4-5-13(9)14)6-12(10)8-15(16)17/h10,12-14H,1-8H2/p+1/t10-,12+,13-,14-/m0/s1	VZVNKWSUAVSARE-GHYVTOPFSA-O	C15H21O2+	233.33	3.6	233.154154908	233.154154908	37.3	347	1	1	2	2	17	0	1	0.18181818181818182
CC12CCCC(C1C(CC34C2CCC(C3)C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@]([C@H]1[C@@H](C[C@]34[C@H]2CC[C@H](C3)C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-12-9-20-10-13(12)5-6-15(20)18(2)7-4-8-19(3,17(22)23)16(18)14(21)11-20/h13-16,21H,1,4-11H2,2-3H3,(H,22,23)/t13-,14-,15+,16+,18+,19-,20-/m1/s1	BCVGMFMNITZLQO-BHNPYSKESA-N	C20H30O3	318.4	4.1	318.21949481	318.21949481	57.5	569	0	2	3	1	23	0	1	0.7142857142857143
CC12CCCC(C1[CH]C(C34C2CCC(C3)C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@]([C@H]1[CH][C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H29O3/c1-12-10-20-11-13(12)5-6-14(20)18(2)7-4-8-19(3,17(22)23)15(18)9-16(20)21/h9,13-16,21H,1,4-8,10-11H2,2-3H3,(H,22,23)/t13-,14+,15+,16+,18+,19-,20+/m1/s1	NFBUFZHHGURVCE-YDIYEOSVSA-N	C20H29O3	317.4	3.9	317.21166978	317.21166978	57.5	569	0	2	3	1	23	0	1	0.5740740740740741
CC12CCCC(C1C([CH]C34C2CCC(C3)C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@]([C@H]1[C@@H]([CH][C@]34[C@H]2CC[C@H](C3)C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H29O3/c1-12-9-20-10-13(12)5-6-15(20)18(2)7-4-8-19(3,17(22)23)16(18)14(21)11-20/h11,13-16,21H,1,4-10H2,2-3H3,(H,22,23)/t13-,14-,15+,16+,18+,19-,20-/m1/s1	RGJRFYSHFAVPPV-BHNPYSKESA-N	C20H29O3	317.4	4.1	317.21166978	317.21166978	57.5	569	0	2	3	1	23	0	1	0.5636363636363636
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	CC12CCCC(C1CC[C@]34C2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14?,15?,17?,18?,19-,20+/m1/s1	QFVOYBUQQBFCRH-ZCVUMURJSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CCCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C	CCC[C@@H]1C(=C)CCC2[C@]1(CCC[C@]2(C)C(=O)O)C	InChI=1S/C17H28O2/c1-5-7-13-12(2)8-9-14-16(13,3)10-6-11-17(14,4)15(18)19/h13-14H,2,5-11H2,1,3-4H3,(H,18,19)/t13-,14?,16+,17+/m1/s1	RTNIHZNEHXUNDL-BSUPCEIDSA-N	C17H28O2	264.4	5.0	264.208930132	264.208930132	37.3	387	0	1	2	3	19	0	1	0.5094339622641509
CC1(CCCC2(C1CCC(=C)C2CC(=O)O)C)C	C[C@]12CCCC(C1CCC(=C)[C@H]2CC(=O)O)(C)C	InChI=1S/C16H26O2/c1-11-6-7-13-15(2,3)8-5-9-16(13,4)12(11)10-14(17)18/h12-13H,1,5-10H2,2-4H3,(H,17,18)/t12-,13?,16-/m1/s1	CDFOVPVYHVWCGP-PTLQBWSTSA-N	C16H26O2	250.38	4.3	250.193280068	250.193280068	37.3	369	0	1	2	2	18	0	1	0.35714285714285715
CC1(CCCC2(C1CCC(=C)C2CC(=O)O)C)C	C[C@]12CCCC([C@@H]1CCC(=C)[C@H]2CC(=O)O)(C)C	InChI=1S/C16H26O2/c1-11-6-7-13-15(2,3)8-5-9-16(13,4)12(11)10-14(17)18/h12-13H,1,5-10H2,2-4H3,(H,17,18)/t12-,13+,16-/m1/s1	CDFOVPVYHVWCGP-DVOMOZLQSA-N	C16H26O2	250.38	4.3	250.193280068	250.193280068	37.3	369	0	1	2	2	18	0	1	0.35714285714285715
CC1(C2CCC3(C2)C(C1=C)CCC3C(=O)O)C	CC1([C@H]2CC[C@]3(C2)[C@H](C1=C)CC[C@@H]3C(=O)O)C	InChI=1S/C15H22O2/c1-9-11-4-5-12(13(16)17)15(11)7-6-10(8-15)14(9,2)3/h10-12H,1,4-8H2,2-3H3,(H,16,17)/t10-,11-,12+,15-/m0/s1	IJGMVUXEZUEDJR-OHTBPHCPSA-N	C15H22O2	234.33	3.6	234.161979940	234.161979940	37.3	396	0	1	2	1	17	0	1	0.27586206896551724
